session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
5f11ea7d928ca30c869f5fac,5eb41e0f7e240422f415ce86,AWAITING REVIEW,2020-07-17 18:14:23.340000,2020-07-17 18:17:37.530000,194.19,26,60,0,100,,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,No
5f11ea7d480f1d0d99ce8986,5ea2df3d8e994c20ae245453,AWAITING REVIEW,2020-07-17 18:14:24.526000,2020-07-17 18:18:55.295000,270.769,41,96,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11ea898cb3ae0de2c67fe5,5e7b804f9379140478c688da,AWAITING REVIEW,2020-07-17 18:14:39.073000,2020-07-17 18:19:18.121000,279.048,24,88,0,100,,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,No
5f11ea97bbb7d30d593d2fc3,5b257364a7cee100011d8831,AWAITING REVIEW,2020-07-17 18:14:49.948000,2020-07-17 18:19:01.564000,251.616,49,251,1,100,,3A147E63,United Kingdom,United Kingdom,Other,White,English,United Kingdom,Male,No
5f11ea9cb0b3570ccd85fb90,578163a5c6144900014a0d21,AWAITING REVIEW,2020-07-17 18:15:01.493000,2020-07-17 18:22:00.036000,418.543,23,492,0,100,,3A147E63,United Kingdom,United Kingdom,Other,White,English,United Kingdom,Male,Yes
5f11ea9c39871c0ce1f91491,5e4058ec45df2e29a6538308,AWAITING REVIEW,2020-07-17 18:14:55.722000,2020-07-17 18:18:12.445000,196.723,32,46,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11eaa0093bed0ddc6c45b8,599186630675b100014daddd,AWAITING REVIEW,2020-07-17 18:15:03.199000,2020-07-17 18:18:57.813000,234.614,43,162,0,100,,3A147E63,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Male,No
5f11eaa64408d90d43ffdf90,5f0bb00ca6e95b13faa923b3,AWAITING REVIEW,2020-07-17 18:15:05.030000,2020-07-17 18:21:21.408000,376.378,19,3,0,100,,3A147E63,United Kingdom,United Kingdom,Other,White,English,United Kingdom,Male,Yes
5f11eaa6c08bc10ee3f5f4cc,5cf13efb81ea050015a60657,AWAITING REVIEW,2020-07-17 18:15:02.878000,2020-07-17 18:21:36.412000,393.534,19,38,0,100,,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,No
5f11eab94862ae0d949dd9bb,5c014f0c1a20110001e92756,AWAITING REVIEW,2020-07-17 18:17:36.720000,2020-07-17 18:22:20.588000,283.868,50,139,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
